1, 0.1124, 0.1124, 1
2, 0.1234, 0.1124, 1
3, 0.058, 0.058, 3
4, 0.0608, 0.058, 3
5, 0.0368, 0.0368, 5
6, 0.0392, 0.0368, 5
7, 0.0274, 0.0274, 7
8, 0.0314, 0.0274, 7
9, 0.0282, 0.0274, 7
10, 0.0294, 0.0274, 7
11, 0.027, 0.027, 11
12, 0.0298, 0.027, 11
13, 0.0282, 0.027, 11
14, 0.03, 0.027, 11
15, 0.0298, 0.027, 11
16, 0.0312, 0.027, 11
17, 0.0302, 0.027, 11
18, 0.033, 0.027, 11
19, 0.032, 0.027, 11
20, 0.0324, 0.027, 11
21, 0.0282, 0.027, 11
22, 0.0314, 0.027, 11
23, 0.03, 0.027, 11
24, 0.0308, 0.027, 11
25, 0.0294, 0.027, 11
26, 0.0304, 0.027, 11
27, 0.0296, 0.027, 11
28, 0.031, 0.027, 11
29, 0.0296, 0.027, 11
30, 0.0298, 0.027, 11
31, 0.0298, 0.027, 11
32, 0.0308, 0.027, 11
33, 0.0306, 0.027, 11
34, 0.0314, 0.027, 11
35, 0.0316, 0.027, 11
36, 0.0306, 0.027, 11
37, 0.0302, 0.027, 11
38, 0.0312, 0.027, 11
39, 0.0298, 0.027, 11
40, 0.0308, 0.027, 11
41, 0.0312, 0.027, 11
42, 0.0312, 0.027, 11
43, 0.0302, 0.027, 11
44, 0.031, 0.027, 11
45, 0.031, 0.027, 11
46, 0.0312, 0.027, 11
47, 0.031, 0.027, 11
48, 0.032, 0.027, 11
49, 0.0304, 0.027, 11
50, 0.0322, 0.027, 11
51, 0.0324, 0.027, 11
52, 0.0332, 0.027, 11
53, 0.0316, 0.027, 11
54, 0.032, 0.027, 11
55, 0.0318, 0.027, 11
56, 0.0328, 0.027, 11
57, 0.0318, 0.027, 11
58, 0.032, 0.027, 11
59, 0.032, 0.027, 11
60, 0.0326, 0.027, 11
61, 0.0318, 0.027, 11
62, 0.0324, 0.027, 11
63, 0.0316, 0.027, 11
64, 0.0332, 0.027, 11
65, 0.033, 0.027, 11
66, 0.033, 0.027, 11
67, 0.033, 0.027, 11
68, 0.035, 0.027, 11
69, 0.0334, 0.027, 11
70, 0.0338, 0.027, 11
71, 0.034, 0.027, 11
72, 0.0328, 0.027, 11
73, 0.0318, 0.027, 11
74, 0.0326, 0.027, 11
75, 0.0316, 0.027, 11
76, 0.0316, 0.027, 11
77, 0.032, 0.027, 11
78, 0.033, 0.027, 11
79, 0.0318, 0.027, 11
80, 0.0316, 0.027, 11
81, 0.0318, 0.027, 11
82, 0.0336, 0.027, 11
83, 0.0334, 0.027, 11
84, 0.033, 0.027, 11
85, 0.0326, 0.027, 11
86, 0.0322, 0.027, 11
87, 0.031, 0.027, 11
88, 0.032, 0.027, 11
89, 0.0324, 0.027, 11
90, 0.033, 0.027, 11
91, 0.0312, 0.027, 11
92, 0.0334, 0.027, 11
93, 0.0334, 0.027, 11
94, 0.034, 0.027, 11
95, 0.0338, 0.027, 11
96, 0.034, 0.027, 11
97, 0.0326, 0.027, 11
98, 0.0338, 0.027, 11
99, 0.0324, 0.027, 11
