2, 2, 0.002894113286734501
2, 1, 0.3278404904958793
2, 0.5, 0.8103795158335421
2, 0.1, 0.8153971769448689
2, 0.05, 0.8034646379407955
2, 0.01, 0.8055028813684618
2, 0.005, 0.8127349098858458
3, 2, 0.001621982282648441
3, 1, 0.2357724197936083
3, 0.5, 0.7532424471346953
3, 0.1, 0.7480746730166623
3, 0.05, 0.7504379705493411
3, 0.01, 0.746375011979698
3, 0.005, 0.7460593288227603
4, 2, 0.002017179423841798
4, 1, 0.2068790888039362
4, 0.5, 0.7134272607510185
4, 0.1, 0.7222482326382131
4, 0.05, 0.71262290023643
4, 0.01, 0.7198962630420139
4, 0.005, 0.7237009303085388
5, 2, 0.0013562957178029486
5, 1, 0.1703839612090642
5, 0.5, 0.6905048047285208
5, 0.1, 0.6992338398129927
5, 0.05, 0.6898178949941978
5, 0.01, 0.698052817908039
5, 0.005, 0.6945262682217282
6, 2, 0.0012774642552517473
6, 1, 0.1665705564077767
6, 0.5, 0.6865281534488897
6, 0.1, 0.6861355433428488
6, 0.05, 0.6866743407699832
6, 0.01, 0.6825995628200484
6, 0.005, 0.6849952194713325
7, 2, 0.0013795042035703818
7, 1, 0.15672223869484786
7, 0.5, 0.6820126282244254
7, 0.1, 0.6792602507302343
7, 0.05, 0.6819733658749563
7, 0.01, 0.6769813600166733
7, 0.005, 0.6820509588836862
8, 2, 0.0013281301744236314
8, 1, 0.15619882994338122
8, 0.5, 0.6669785779660693
8, 0.1, 0.6665028462137288
8, 0.05, 0.667712333738635
8, 0.01, 0.6710666869808406
8, 0.005, 0.6814953493426466
9, 2, 0.0014331816549486005
9, 1, 0.14736182792761404
9, 0.5, 0.6645204586372844
9, 0.1, 0.6679554336037635
9, 0.05, 0.6640453505067064
9, 0.01, 0.6724651559613664
9, 0.005, 0.6620475057513237
10, 2, 0.0014769078297772228
10, 1, 0.14005031934725287
10, 0.5, 0.6603057146707998
10, 0.1, 0.6657533372378297
10, 0.05, 0.6590799357992833
10, 0.01, 0.6662990012617751
10, 0.005, 0.6585340568298893
