2, 1, 0.4486416631549375
2, 2, 0.2869057766703823
2, 3, 0.30574608043052065
2, 4, 0.2787853818855982
2, 5, 0.2823237338629593
2, 6, 0.2710320098117235
2, 7, 0.28269291683925835
2, 8, 0.2728467694520071
2, 9, 0.28449531698804253
2, 10, 0.2718461157879744
3, 1, 0.44336944874101425
3, 2, 0.2844346350419244
3, 3, 0.3295922551710484
3, 4, 0.2676964749260298
3, 5, 0.29327473623988
3, 6, 0.27884548146042193
3, 7, 0.2789415251448743
3, 8, 0.2718250202085904
3, 9, 0.27857081477267903
3, 10, 0.2651410151178333
4, 1, 0.41166103976975493
4, 2, 0.28304481495435097
4, 3, 0.3212378719067514
4, 4, 0.27220954961278815
4, 5, 0.2842519746422698
4, 6, 0.2729912057812157
4, 7, 0.28245285911155454
4, 8, 0.2737432784038253
4, 9, 0.2774075395520252
4, 10, 0.2716403187531532
5, 1, 0.437395976543857
5, 2, 0.2803104567722289
5, 3, 0.3210824716644789
5, 4, 0.2797378199890814
5, 5, 0.29505047899901926
5, 6, 0.27263100453882644
5, 7, 0.28950192799684304
5, 8, 0.2813896797116083
5, 9, 0.28170106784351046
5, 10, 0.26817186832180584
6, 1, 0.42344947114452075
6, 2, 0.277350617074315
6, 3, 0.31983103026996984
6, 4, 0.2772317235847757
6, 5, 0.30745663873462153
6, 6, 0.260979494877901
6, 7, 0.2908571712135599
6, 8, 0.26762432845464285
6, 9, 0.2829055941034175
6, 10, 0.2744480995393734
7, 1, 0.4405673321995434
7, 2, 0.2833100157962264
7, 3, 0.32644717752936037
7, 4, 0.278449538291853
7, 5, 0.28924275113817866
7, 6, 0.27649362365535357
7, 7, 0.29007839058289164
7, 8, 0.2743868323559081
7, 9, 0.2786656453644313
7, 10, 0.2750001299378335
8, 1, 0.458037118477604
8, 2, 0.28029886824591577
8, 3, 0.3271529376793474
8, 4, 0.27257778627722845
8, 5, 0.2970733436441204
8, 6, 0.28288773957398045
8, 7, 0.29002791794535426
8, 8, 0.2742716915276327
8, 9, 0.278309772483896
8, 10, 0.27060085584110233
9, 1, 0.45267564762371826
9, 2, 0.2769033261993179
9, 3, 0.3348214831163594
9, 4, 0.27590862191058246
9, 5, 0.28594529437432986
9, 6, 0.26136043298081246
9, 7, 0.27322103509810586
9, 8, 0.27306633824862114
9, 9, 0.2773314109803351
9, 10, 0.2692379683541704
10, 1, 0.461942308770465
10, 2, 0.27478226220127955
10, 3, 0.3347231758504414
10, 4, 0.27340113261039195
10, 5, 0.2959068894974034
10, 6, 0.27025162283778337
10, 7, 0.2901614337049061
10, 8, 0.2720309656408791
10, 9, 0.2797159309506986
10, 10, 0.271753331429616
