2, 1, 0.20881817521398566
2, 2, 0.2105384625247349
2, 3, 0.1984011814288279
2, 4, 0.20860728189986044
2, 5, 0.2036175710594315
2, 6, 0.20982434380315737
2, 7, 0.20674348641730517
2, 8, 0.21084799432505308
2, 9, 0.20866994947551998
2, 10, 0.2129583451425372
3, 1, 0.21485913180758173
3, 2, 0.19738912734608574
3, 3, 0.19587170536170487
3, 4, 0.19888598206100397
3, 5, 0.20570658209879847
3, 6, 0.2081489603613497
3, 7, 0.20529546229300624
3, 8, 0.20787156753113276
3, 9, 0.204229891395359
3, 10, 0.20777483423223617
4, 1, 0.2229245645147031
4, 2, 0.19480102319578102
4, 3, 0.19282089520308462
4, 4, 0.19810201199828686
4, 5, 0.20066617537417533
4, 6, 0.20383836232213548
4, 7, 0.2084187448217021
4, 8, 0.2033712737081951
4, 9, 0.20748797658145635
4, 10, 0.20840841997101925
5, 1, 0.20785223730744287
5, 2, 0.1988949530204695
5, 3, 0.18710539337551027
5, 4, 0.19380403928608209
5, 5, 0.1966596897501746
5, 6, 0.20108634554770216
5, 7, 0.2003253672086054
5, 8, 0.20509327854967743
5, 9, 0.2041030080643964
5, 10, 0.2080366743343926
6, 1, 0.18791440845318874
6, 2, 0.19042336475834484
6, 3, 0.1927262325499689
6, 4, 0.19868803803825905
6, 5, 0.19852869192156444
6, 6, 0.20330392084512963
6, 7, 0.2023882702291364
6, 8, 0.20483122146873223
6, 9, 0.20474496035798606
6, 10, 0.2075880414191105
7, 1, 0.20179607749714074
7, 2, 0.1940405016735985
7, 3, 0.19518480222611492
7, 4, 0.1985228130633021
7, 5, 0.19770074403755467
7, 6, 0.20345701422204315
7, 7, 0.20042754541318558
7, 8, 0.2024651309211383
7, 9, 0.20021211564014857
7, 10, 0.20428094281275058
8, 1, 0.1985370454743591
8, 2, 0.1954220267609861
8, 3, 0.18567672106180158
8, 4, 0.20087198507981902
8, 5, 0.20273644397809143
8, 6, 0.1990794946495516
8, 7, 0.20176920226046535
8, 8, 0.20205269838804601
8, 9, 0.20061684694031512
8, 10, 0.20492677654582295
9, 1, 0.19506669387884645
9, 2, 0.1879245789125533
9, 3, 0.19231806552271186
9, 4, 0.20014788126432065
9, 5, 0.1921978902377414
9, 6, 0.20259954633463068
9, 7, 0.19628016321952865
9, 8, 0.2022893379842191
9, 9, 0.19788295879881895
9, 10, 0.20669195314221117
10, 1, 0.1915244937131068
10, 2, 0.1960923587191499
10, 3, 0.1779487408732041
10, 4, 0.1993215224898602
10, 5, 0.19472180276420098
10, 6, 0.20272042240071703
10, 7, 0.19979430771379197
10, 8, 0.2005682568284834
10, 9, 0.20199999008290023
10, 10, 0.20338986831026648
